"Pat Barker rasvjetljava ono što znamo, ali o čemu šutimo jer žene nemaju svoje ilijade i odiseje: žene su u ratu plijen, a ratnička ""ljubav"" što je pjesnici slave ustvari je silovanje (čak i kad ga čini povremeno tankoćutni Ahilej)."	pozitivno
"Muškarci ženskim licima pridaju značenje: poruke upućene drugim muškarcima, kaže Briseida i nastavlja: ""Čast, hrabrost, odanost, ugled - sve te važne riječi kojima su se nabacivali – ali za mene je postojala samo jedna riječ, jedna vrlo malena riječ: to."""	neutralno
Briseida Ahileju nije ljudsko biće, nego oteta stvar.	neutralno
Muza pjeva njegovu srdžbu ne zato što je zaljubljen, nego zato što mu je drugi muškarac povrijedio čast.	neutralno
Briseida će u ovoj verziji trojanski rat preživjeti samo iz jednog razloga: i ona i Ahilej vole Patrokla.	neutralno
U jednom sam se trenutku upitala kako čitatelja prenijeti u svijet koji je toliko nezamislivo različit od našeg, izjavila  je u jednom lanjskom intervjuu Pat Barker.	neutralno
"Učiniš to kroz tijelo.
Jer ljudsko se tijelo, barem koliko znamo, nije promijenilo ili evoluiralo na neki dramatičan način tijekom sveg tog vremena."	neutralno
Tijelo ne, ali glas da.	neutralno
Ženi dolikuje šutjeti, svaka žena koju je Briseida u životu upoznala odgojena je uz tu izreku.	neutralno
"No… ""ono što se ne kaže, prestaje se doimati potpuno stvarnim i možda čak prestaje biti stvarno."""	neutralno
Homerove žene su šutjele, a glas su puštale samo kad su oplakivale svoje mrtve.	neutralno
Žene Pat Barker besramne su i divne u svojoj grlenosti.	neutralno
Volim nasumično posuđivati knjige.	neutralno
Dovoljno je da me privuče naslov ili izgled korica i dam joj priliku.	pozitivno
"Daleko od toga da se knjigu treba suditi po tome – to je samo povremena mala igra koja mi često omogući da zalutam u žanrove s kojima nisam na ""ti"" i teme koje bih inače izbjegavala."	neutralno
Ova knjiga zapravo je povijesno-fantastični roman, žanr koji mi je potpuno stran.	neutralno
Priča - originalna i posebna.	pozitivno
Addie je mlada djevojka s kojom put počinjemo davne 1714. godine u Francuskoj.	neutralno
Kada je pokušaju prisiliti da se uda i živi standardnim provincijskom životom, upada u veliki očaj.	neutralno
Izlaza nema, pa se odluči – ni više ni manje – sklopiti pogodbu s vragom.	neutralno
E sad, ovo je obično dio na koji bih okrenula očima i odustala od knjige, ali tako je vješto pisano i izvedeno, da jednostavno morate saznati što se događa dalje.	pozitivno
"Naravno da mora postojati ""caka"", osim što je založila svoju dušu, Addie je za vječnu mladost i slobodu mora platiti visoku cijenu – ljudi koje susreće zaboravit će je vrlo brzo, primjerice kad izađu iz prostorije u kojoj su bili ili samo zamaknu iza ugla."	neutralno
Addie tako postaje verzija duha – tu je, ali kao da nije, jer je nitko ne može zapamtiti.	neutralno
Izbjegavajući jednu tešku sudbinu, ona, nesmotreno, upada u drugu.	neutralno
Ideja knjige je zapravo fantastična.	pozitivno
"Jer Addie, zapravo besmrtna, mlada i puna života preživljava dane i godine s ""nevidljivošću"", nekad više, a nekad manje spretno."	neutralno
Schwab vješto gradi priču kroz godine, što definitivno nije lako, vodeći nas kroz različita povijesna razdoblja po cijelom svijetu.	pozitivno
Stranicu za stranicom, počinjemo shvaćati da ne postoji idealni scenarij – pa tako i Addie, oslobođena okova svoje provincije i života koji nije htjela živjeti, nailazi na niz izazova, iako je – dobila ono što je htjela.	pozitivno
Hoće li Addie ipak uspjeti ostaviti svoj trag u povijesti i hoće li je netko zapamtiti – pitanja su na koja ćete dobiti odgovor ako krenete u avanturu s ovim romanom.	pozitivno
Ja nisam požalila. 	pozitivno
Pitanje je za žene: sjećate li se kad ste prvi put shvatile da ste djevojčice?	neutralno
Što je značilo biti djevojčica?	neutralno
I jeste li se od dječaka razlikovale po tome koliko vam je slobode bilo dopušteno?	neutralno
Ovisno o tome kad su rođene, i koliko godina imaju danas, žene će davati različite odgovore.	neutralno
Ne sjećam se kad sam prestala biti dijete a postala djevojčica, ali znam da bi se moj odgovor – u stupnju slobode i jednakih šansi s dječacima - razlikovao od odgovora moje majke i bake.	neutralno
Potonja ne bi mogla pročitati ovaj tekst jer nikad nije naučila čitati i pisati.	neutralno
Čitati, radi zdravlja!	neutralno
"Ako nas ljubav ne može učiniti stvarnima – a ne može, tvrdi pripovjedač u romanu ""Zaljubljeni"" Alfreda Haynesa, jer intenzivni osjećaji, poput boli za poroda, ustvari brišu osjećaj za stvarnost – što može?"	neutralno
Što nas može usidriti u postojanje?	neutralno
To je središnje pitanje ovog kratkog romana iz 1953. koji počinje u njujorškom baru: razočarani i ostavljeni ljubavnik nepoznatoj mladoj djevojci pripovijeda priču o ljubavi koja je trajala godinu dana i završila tako da se ona udala za drugoga.	neutralno
"Ona je bila mlada, s osamnaest godina rodila je djevojčicu Barbaru, izgledala je ""kao igračka koja rađa drugu igračku""."	neutralno
S  nepune dvadeset dvije godine već je bila razvedena i sama.	neutralno
Dijete je ostavila kod roditelja i preselila se u New York.	neutralno
Patila je od melankolije, barem to tako ispočetka tumači on: pisac u četrdesetima koji se u trenutku ljubavne veze muči s pisanjem.	neutralno
Željela je ono što sigurno nije bilo pretjerano tražiti čak ni od jednog škrtog svijeta: dom, novog supruga, još jedno dijete.	neutralno
On pak nije zamišljao da će je vječno voljeti, ali nije razmišljao ni o vremenu kad je više neće voljeti.	neutralno
"Kao u filmu ""Nemoralna ponuda"", na scenu stupa Howard: bogati muškarac koji je osjećao pripadnost svijetu; nije morao tumarati prema onom što postoji."	neutralno
"Smatrao je da je svijet oko njega njegova tvorevina, ali ""brate, ako je na svijetu ostalo ijedno dosadno mišljenje, on ga ima""."	neutralno
Upoznala ga je u noćnom klubu, u društvu prijatelja.	neutralno
Ponudio joj je tisuću dolara za jednu noć.	neutralno
Ta nemoralna ponuda rasvijetlit će pukotinu koja je u zaljubljenosti prisutna od početka.	neutralno
Istina je da je njemu često bilo dosadno, da je ona često bila potištena, da se kajao što je uopće započeo tu vezu.	neutralno
I on je, priznaje, bio težak, lako je tonuo u potištenost, bio je nepostojan, vrdao je i možda nije bio posve iskren.	neutralno
"Znao sam da je željela nešto što joj ja nisam bio spreman dati: iluziju da je sigurna, predodžbu da je zaštićena.
Zato što je lijepa, očekivala je nagrade za svoju ljepotu, barem neke od njih; žena nije uzalud lijepa u svijetu koji tvrdi da je za jednu djevojku ljepota najvažnija."	neutralno
A ipak, po ortodoksiji poljubaca i želje bili su naizgled zaljubljeni.	neutralno
* Kritika je originalno, u skraćenoj verziji, objavljena u prilogu Kritičar magazina Svijet kulture Jutarnjeg lista.	neutralno
"Dnevnički zapisi bosanskohercegovačkog književnika Almina Kaplana ""Kućni ljudi"" objavljeni u izdanju sarajevskog Buybooka 2022. godine nastajali su tijekom jednog proljeća i ljeta."	neutralno
Pisac jednostavnim jezikom čitatelja uvodi u svoju svakodnevicu, obiteljski život u kući na rubu šume u malenom selu nedaleko od Mostara kamo odlazi na posao.	pozitivno
Jezgru obitelji čine supruga Anesa i dvojica dječaka Feđa i Malik, te roditelji, otac i majka, koji žive nedaleko od njih.	neutralno
"Za one koji su čitali Kaplanov roman ""Meho"" i ""Dubravske priče"", kao i njegove zbirke poezije, ""Kućni ljudi"" bit će  otkrivanje, ne samo vanjskog, nego što je možda i važnije unutarnjeg mjesta iz kojeg su prethodne knjige nastale."	pozitivno
"Uz svoju zbirku pjesama ""Bukara"" (2017.) ovako je zapisao: ""Ja naprosto ne mogu da se prestanem čuditi svijetu i ne mogu da se pomirim s činjenicom da neke stvari prolaze – pa ih pokušavam uhvatiti, zaklijati ih u jeziku, u stihu, sačuvati ih za sebe i tako vlastiti život učiniti podnošljivijim."""	neutralno
"U tom kontekstu ne treba zaboraviti spomenuti ni uvodni citat Daniela Johnstona kojim ""Kućni ljudi"" započinju: Don't be sad, I know you will."	neutralno
Nepodnošljiva lakoća kod Kaplana moguća je kroz jezik kojim govori i piše, ali teško se oteti dojmu sveprisutne melankolije i tuge koja izbija najviše tamo gdje je najmanje riječi.	pozitivno
Nakon zbirke priča Sonjica i druge priče (Sonječka), objavljene na ruskome jeziku 1992. godine (u prijevodu na hrvatski jezik 2009.), utjecajna ruska spisateljica Ljudmila Ulicka pisala je romane, zbog čega je već samo objavljivanje zbirke priča pod nazivom O tijelu duše (O tele duši, 2019.) u književno-povijesnom smislu dovoljno zanimljiv događaj – autorica se nakon nekoliko desetljeća svoje vrlo aktivne i plodne spisateljske aktivnosti vraća svojim počecima.	pozitivno
Kao i brojne druge knjige, i ovu je autorica – kako navodi u intervjuima – pisala kao da je posljednja.	pozitivno
Međutim, taj se podatak ovdje očituje i u sadržajnom smislu: u njima se iz različitih perspektiva i u tri veće cjeline, podnaslovljene Prijateljice, O tijelu duše i Šest puta sedam, detaljno (a opet u Ulickinom karakteristično minimalističkom stilskom registru) analiziraju teme kraja, smrti i fizičkog odlaska. 	pozitivno
"Ta je knjiga, može se reći, Ulickin estetski prijedlog ""osvajanja"" teme nepredočivosti smrti, koju autorica na ljekovit način, književnom riječju, ""pomiruje"" sa životom – smrt u ovoj knjizi nije shvaćena samo kao neizostavni dio životnoga ciklusa (u trenutku rođenja sve su okolnosti našeg životnog puta neizvjesne – osim toga da će taj put završiti smrću) nego i kao nastavak životnoga ciklusa, prijelaz u drugu dimenziju postojanja."	pozitivno
"To i ovu Ulickinu zbirku priča obavija svojevrsnim ""opreznim optimizmom"" koji je vremenom postao autoričin zaštitni znak – smrt jest nepredočiva (freudovski rečeno, nemoguće ju je spoznati kao što je nemoguće vidjeti vlastito lice bez zrcala), ali ne i tragična, i ona u Ulickinim predodžbama nije uokvirena klasičnom, tradicionalnom simbolikom kraja."	pozitivno
Kao i u znamenitoj Tolstojevoj priči Smrt Ivana Iljiča, jednoj od ponajboljih pripovijesti o metafizici smrti u svjetskoj književnosti, i u Ulickinim predodžbama kraj predstavlja (duhovni) početak.	pozitivno
U kulturi koja svim silama nastoji nadvladati i ušutkati misao o vlastitoj smrtnosti, Ulickina knjiga – sugerirajući da bez poimanja vlastite smrtnosti i prihvaćanja njezine neupitnosti ne možemo spoznati vrijednost i užitke života – sugestivno i elegantno spori s današnjim imperativima vječne mladosti, pobjede, uspjeha i toksične produktivnosti kojima se naizgled pobjeđuje vrijeme i neutralizira njegovo protjecanje.	pozitivno
Ovo je ujedno i zbirka koja je objavljena, primjereno, u preduskrsno vrijeme jer Ulicka – istražujući temu granice i prijelaza – ne samo da predočuje smrt kao uskrsnuće nego upućuje i da se s one strane granice (života, osjetilne stvarnosti, ovostranog) nalazi nešto vrlo važno, možda i važnije od našeg zemaljskog života.	pozitivno
Prvu cjelinu, Prijateljice, čine četiri priče.	neutralno
"U prvoj, Zmaj i Feniks, pripovijeda se o lezbijskom paru – Zarifi i Musji, koje čine spoj naizgled nespojivog (jedna je bila Azerbajdžanka, druga – Armenka, jedna je kontinuirano činila ""muževne ludosti"", druga se utapala u neprestanoj praznovjernoj brizi, jedna je bila plećata i neustrašiva, drugu je beskrajna sramežljivost činila pognutom), od kojih jedna – ona koja je činila muževne ludosti i bila plećata i neustrašiva – umire od raka."	neutralno
Njezinom smrću priča ne završava jer je Zarifa Musji ostavila detaljne upute o svojem pogrebu: tim se činom smrću ne prekoračuju samo granice između ovog i onog svijeta nego se time ukazuje i na to da smrt – i nakon što se dogodi – upravlja živima.	neutralno
Zarifin sag, na kojem se predočuje okršaj zmaja i feniksa i koji je trebao biti sahranjen uz nju, simbolizira da smo – lapidarno rečeno – u smrti svi isti (nestaju kulturni, nacionalni i drugi zidovi koje tako uporno podižemo tijekom ovozemaljskoga života), ali se i smrt njime predočuje kao privilegirani sakralni prostor – sag sahranjen s preminulom osobom štitit će prostor lijesa od nečistoće okolnog svijeta. 	neutralno
U drugoj priči ciklusa, naslovljenoj Alisa kupuje smrt, glavna junakinja – poput Tolstojeva Ivana Iljiča – slučajno izgubivši ravnotežu prilikom remonta kupaonice, prvi put vidi svijet iz drukčije perspektive koja joj razotkriva njezino ovozemaljsko postojanje u punini njegove materijalne krhkosti.	neutralno
Ona upoznaje liječnika Aleksandra Jefimoviča na način kakav je jedino i moguć u svijetu Ulickine proze: u stanci, nakon suite iz Trnoružice Čajkovskoga i prije Chopinove sonate.	neutralno
Trenutak gubitka ravnoteže u kupaonici bio je kraj nje kao one koja s potpunom točnošću zna što želi i što ne želi, no i taj je kraj – kao i u cijeloj Ulickinoj zbirci – oznaka novoga početka.	pozitivno
"I priča Strankinja obilježena je (naizgled nespojivom) dvojnošću: Salih je Kurd, Ljilja je Ruskinja; oni se nakon neočekivanog rastanka, uzrokovanog geopolitičkim nasiljem, susreću u snovima po kronotopskom modelu s kakvim smo se mogli upoznati u Slučaju Kukocki: vremena dva sna ne podudaraju se, no oni svejedno funkcioniraju kao polilingvalni prostor jer nas san ""ne uranja u vizualni prostor, prostor riječi ili glazbe, nego u njihovu povezanost koja je analogna realnoj"" (Lotman, Kultura i eksplozija, str. 171). "	pozitivno
U priči Blagoslovljeni koji… u prvi plan istupa, osim liminalnosti smrti, druga važna podstava Ulickine zbirke priča: svi junaci, često postavljeni u naizgled nespojive parove (Zafira i Musja, Alisa i Aleksandar, Salih i Ljilja), tijekom ovozemaljskog života uspostavljaju složene labirintne odnose u kojima se dvostrukosti ne odzrcaljuju nego susreću, rastaju, traže i ponovno nalaze.	pozitivno
Smrt / kraj / rastanak funkcionira kao trenutak razrješenja složenosti ovozemaljskih odnosa.	neutralno
U spomenutoj je priči smrt majke, točnije prodor njezine smrti u svijet preživjelih kćeri, mjesto susreta dviju otuđenih kćeri, Lide i Nine: smrt je ponovno i kraj, ali i novi početak. 	neutralno
U drugom dijelu zbirke, podnaslovljenom O tijelu duše, jedna od ključnih karakteristika Ulickina stvaralaštva – a to je posebna osjetljivost prema predmetnoj, materijalnoj realnosti u karakterizaciji likova – u potpunosti dolazi do izražaja.	pozitivno
Ovdje se ova komponenta njezina stvaralaštva povezuje s intenzivnijim okretanjem prema nadrealnom i mističnom: osim između života i smrti, u Ulickinoj slici svijeta mistično iskustvo (san, imaginacija…) razotkriva propusnost granice između materijalnog i duhovnog te vidljivog i nevidljivog, što je u podstavi i njezinih drugih knjiga, od Sonjice i romana Medeja i njezina djeca do Veselih sahrana, Slučaja Kukocki ili Zelenog šatora.	pozitivno
U svim tim tekstovima upravo je granica mjesto proizvodnje značenja, odnosno važan strukturalni element koji kreira tipične Ulickine kronotope.	pozitivno
U nesumnjivo središnjoj priči zbornika (a vjerojatno i ponajboljoj), naziva Aqua allegoria, nestanak predmetnoga, materijalnoga svijeta preduvjet je nastanku druge, ispunjenije forme života: žena koju je nakon desetljeća braka ostavio suprug se nakon četrdeset dana ležanja u krevetu pretvara u leptira. 	pozitivno
"Pripovjedačica na samom kraju priče, unatoč brojnim povezanostima koje se same nameću (zoomorfna metafora i motiv jabuke), odriče tumačenja te priče kroz analogiju s Kafkinim Preobražajem: za Sonju iz priče Aqua allegoria preobrazba u leptira simbolizira novo rođenje oslobođenjem duše: ""Sonja se nastanila na neobičnom mjestu: oko nje su lepršali jednaki leptiri, kao i drugi, krupniji i jarči."	neutralno
I neke je prepoznavala.	neutralno
Jedna je nesumnjivo bila njezina školska učiteljica Margarita Mihajlovna – bila je krupna, slična malom koprivaru, smeđe-šarena, letjela je oholo i polagano, ne lepršajući nimalo lakomisleno.	neutralno
"Zrak je bio lagan i veseo, a jak voćni miris krepak i mijenjao se iz jabučnoga u breskvin, iz breskvina u miris jabuke"" (113). "	neutralno
"U autobiografskim zbivanjima inspiriranoj priči Lešine, lešine, duša gdje im je… pripovijeda se o laborantici Ženji koju je izvršenje zadatka – vađenje svinjske žlijezde epifize – potaknulo da propita kulturne i civilizacijske granice koje određuju reakcije i podražaje njezina vlastita tijela, dok u minimalističkoj priči Udvoje Ulicka oblikuje svoje shvaćanje ljubavi kao iskustva najbližeg misticizmu jer u ljubavnom odnosu pojedinac gubi granice svojega ""Ja""."	neutralno
U Čovjeku u planinskom krajoliku akutno se razvija problematika spoznajne (ne)moći vizualnosti po aristotelovskoj logici sukladno kojoj oko nije živo biće (jer bi tada gledanje bilo njegova duša), tj.	neutralno
budući da oko čine i zjenica i aktivnost gledanja, i duša i tijelo čine zajedničko biće.	neutralno
"U Avi se tema novog rođenja opredmećuje posredstvom heterokromije: ""oči"" omiljene i kasnije odbačene plišane igračke otjelovljuju se, oživljuju u dječaku Andrjuši."	neutralno
Autopsija u prvi plan istura još jednu temu, izuzetno važnu za shvaćanje Ulickina stvaralaštva: glavni je junak flautist, pa se glazba nadaje kao posljedica djelovanja onostranog i/ili Božje stihije, dok u Serpentini, posljednjoj priči ciklusa O duši tijela (i ujedno posljednjoj priči zbornika u originalnoj varijanti na ruskome jeziku), Ulicka na neposredan način vraća svojim književnim počecima: kao i Sonjica (Sonječka) u istoimenoj pripovijesti, i u ovoj je priči glavna junakinja knjižničarka.	pozitivno
Sonjica Ulicke 2019. godine gubi pamćenje (kao i, kako kaže Ulicka, i ona sama), a s time svoje inače vrlo precizno i bogato znanje i svoju ličnost.	neutralno
"Međutim, priča svejedno nema nesretan kraj: gubitak pamćenja na junakinju – u suštini – djeluje oslobađajuće jer omogućuje spoznaju svijeta na drukčiji, ""serpentinski"" način: gubitkom pamćenja i svoje osobnosti ona dobiva sposobnost vidjeti i doživjeti onostranu stvarnost."	pozitivno
Konačno, za razliku od ruskog originala, knjiga u sjajnom prijevodu Igora Buljana i izdanju Frakture ima i dodatak Šest puta sedam koji čini šest kratkih, stilski besprijekornih minimalističkih priča o sedam – krajeva svijeta, krajeva čovjeka, rođenja, bolesti, parova blizanaca i obitelji.	pozitivno
Te priče nipošto nisu nepotreban dodatak jer se mogu čitati kao sažetak svih sadržajnih čvorišta Ulickina dosadašnjeg proznog opusa. 	pozitivno
Tijelo duše iz naslova zbornika sjajna je metafora Ulickinih promišljanja teme sjedinjenja / povezanosti materijalnog i duhovnog, ovostranog i onostranog, ljudskog i božanskog u okvirima individualnog ljudskog života.	pozitivno
Estetski analizirajući značenje te naizgled samorazumljive sintagme, Ulickina zbirka potiče postavljanje niza pitanja: Može li suviše naglašena tjelesnost dovesti do iščeznuća duhovnoga?	neutralno
Gdje se u tijelu nalazi duša?	neutralno
Što omogućuje razvoj duše?	neutralno
Konačno, postavlja li duši tijelo okvir ograničenja ili je njezin preduvjet – ako se svijet doživljava i spoznaje putem tjelesnosti?	neutralno
Potpuno je jasan utjecaj biblijske tradicije u Ulickinoj neovitalističkoj metafizici tijela i duše: tijelo i duša su jedinstvo u cjelovitom pojedincu.	neutralno
Življenjem ljudsko tijelo postaje grešno – ono žudi, zbog čega postaje usamljeno i otuđeno: u tom se kontekstu trenutak smrti u Ulickinim pripovjednim predodžbama konceptualizira kao obnova prvotne svetosti tijela.	neutralno
"Ipak, njezino se shvaćanje ""tijela duše"" može tumačiti i kroz Aristotelova promišljanja duše kao entelehije tijela, koja svoj cilj i svrhu u samoj sebi ostvaruje upravo u trenutku tjelesne smrti. "	neutralno
Konačno, premda Ulickino stvaralaštvo nikada nije bilo deklarativno feminističko, ova se spisateljica u cijelom svom opusu bavi kronotopima ženskog, majčinskog i femininog: ženskom kulturološkom i društvenom drugošću, njezinom (ne)vidljivošću, domom, odgojem djece, složenim unutarobiteljskim odnosima, bračnom prevarom, bolestima, rađanjem…	pozitivno
"I samim sadržajem priča (sugerirajući svojim književnim svjetovima da književnost čine ni na kakvu izvanknjiževnu stvarnost svodivi fikcionalni svjetovi koji – istodobno – kreiraju paradoksalne fikcionalne istine o toj stvarnosti), i njihovim stilskim registrima (kreativnim preosmišljavanjem jezika književnosti i književnih oblika), konačno, i samom posvetom knjige (""Ne trebam druge, volim te vjetropiraste, mudre, besramne, zavodljive, lažljive, lijepe, praznovjerne i vjerne, najpametnije i teške glupače, od kojih bi mogli učiti i anđeli na nebu… Trebam vas takve – a i par sam vam""), Ulicka se u zbirci O tijelu duše potvrđuje kao neosporna predvodnica suvremene ruske književnosti žena i o ženama – svaka priča u ovoj zbirci čitatelju nudi osjećaj pripadnosti tuđoj sudbini i tuđem iskustvu te potiče kultiviranje empatije kao načina ""otključavanja"" naših – u tijela, smrtnost i društveno-kulturna očekivanja – zaključanih života. "	pozitivno
Svako oslobođenje počinje (auto)destrukcijom.	neutralno
Mi – žene – mislimo da počinje vikanjem i definicijom nasilja, ali kad se žrtva oslobađa ona zapravo uništava.	neutralno
Odnose, establišment, društvene uloge, identitet, brak, majčinstvo, priznanja i, da, umjetnost.	neutralno
Da bi se žena oslobodila, mora biti Šakti koja naginje prema Kali – u austrijskom patrijarhatu, na ustajaloj književnoj sceni koja favorizira žene samo ako su mlade, mršave i talentirane za baš sve, Šakti se zove Elvira.	neutralno
Prebacilo ju je nakon što joj je umrla prijateljica, tragična feministkinja čije je romane i drame snobovska literarna scena prezirala.Ako se pita tu scenu: samo je mrtva feministkinja dobra feministkinja.	neutralno
U ovom konkretnom slučaju, Helene Schulze napila se do smrti i umrla od krvarenja u želucu.	neutralno
Sad kad je mrtva, i konačno mirna, austrijska kritika može je nominirati za najveću njemačku književnu nagradu, za roman koji treba biti objavljen tek za dva mjeseca, u listopadu, a njezin ga je nakladnik, Eminencija (!), originalno planirao objaviti pod muškim pseudonimom Karl Maria Schatt.	neutralno
"Roman se zove ""Kralj trutova"" i u njemu su žene moćne, a muškarci potlačeni i poniženi, muči ih ispadanje kose, uvijačem za kosu sređuju si dlake na prsima i oplakuju svoj deficit nemogućnosti rađanja."	neutralno
Helene Schulze prva je mrtva osoba ikada u širem izboru Njemačke književne nagrade, senzacija u branši!	neutralno
Mali debeli kritičari, oni isti koji su je godinama opstruirali – pustili je do finala, ali joj nikada nisu dali nagradu; dozvolili da se kandidira za stipendije, ali joj ih poslije oduzimali zbog izmišljenih formalnih propusta – sada su puni dostojanstvenih riječi.	neutralno
Subverzivni aktivizam… vandalistički konstruktivizam… feministički destruktivizam… rado čitana autorica… njezine djela isparavaju otrov buntovne feministkinje… Helene Schulze neprikosnoveno pripada kanonu kasnije feminističke avangarde…	neutralno
"Istina je bila da je Helene Schulze postigla uspjeh s prvim romanom ""Inje"" koji je napisala u dvadeset trećoj godini – tom je knjigom zaradila mnogo novca i priznanja."	neutralno
U to je vrijeme i dio feminističke aktivističke scene, s kolegicama javno prosvjeduje i traži dekriminalizaciju abortusa.	neutralno
No nakon nekoliko godina iscrpila se od revolucije i bilo joj je dosta nekonvencionalnih životnih stilova, u kojima žene istovremeno moraju raditi sve: zarađivati, biti umjetnice, revolucionarke, studirati, pobrinuti se za seksualno oslobođenje i skrbiti o drugima.	neutralno
Umjesto toga se udala za dosadnog, ali pouzdanog Rainera, rodila djecu i bacila olovku u zapećak.	neutralno
Dok je bila živa, pijana bi često držala pravedničke, ogorčene govore.	neutralno
Danas je književna scena vrtić za problematičnu djecu: svi smiju sve.	neutralno
Muškarci poput malenog debelog književnog kritičara sude o čitljivosti, utrživosti, besmrtnosti, odnosno, o pravu žena poput nje na postojanje – a ostali onda mogu prepisati taj sud.	neutralno
Još uvijek je majka.	neutralno
Još uvijek je ona koja kastrira muškarce.	neutralno
Uvijek je ona koja je (stolicom) povrijedila gradskog vijećnika za kulturu.	neutralno
Uvijek je ona čiji je uspjeh stigao prerano.	neutralno
Čitav svoj život bila je poslušna, čak i kada je izigravala neposluh.	neutralno
Nikada nije bila dovoljno neposlušna da bi svakoga od sudionika u zločinu pojedinačno pozvala na odgovornost.	neutralno
Previše je čeznula za skladom da bi to napravila, čitav svoj život.	neutralno
Sklad nam zaveže glasnice, baš u trenutku kada želimo najglasnije vrištati.	neutralno
Zašto su žene tako glupe i uvijek padaju na budale?	neutralno
Zašto dopuštaju da im se sve to radi ako znaju da će poslije jadikovati?	neutralno
Zašto ne odu u politiku pa ne poprave zakone?	neutralno
Zašto ne studiraju u STEM područjima i ne ugrabe najbolje poslove?	neutralno
Zašto ne natovare muškarcima djecu i ne naprave karijeru?	neutralno
Zašto ne žderu do pretilosti, ne puste da im izraste sijeda kosa i ne hodaju uokolo u ravnoj obući, ako je ljepota tolika žrtva?	neutralno
Zašto poslije svega toga kukanja napokon ne uslijedi jedan jedini, pravi čin koji bi doveo do nekog cilja?	neutralno
Pita se to mladi snimatelj Adrian koji je s televizijskom ekipom magazina Literatura došao intervjuirati Elviru Katzenberger.	neutralno
Elvira nije bila Heleneina najbolja prijateljica, već odavno.	neutralno
Helene takvo što uopće nije imala.	neutralno
Nije joj bila ni kolegica.	neutralno
Samo saveznica u društvenom konfliktu koji je odavno zaboravljen, a sad se našla tu da govori o Helene jer ju je ucviljeni Rainer zamolio da razvrsta stvari njegove pokojne prve supruge.	neutralno
Elviri su se žlijezde umorile, suzna žlijezda, gnjevna žlijezda – revolucionarni sokovi odavno su se ohladili.	neutralno
Ne da mi se više, misli ona.	neutralno
U određenoj dobi shvatiš da si se nabuntovničio.	neutralno
Otkad je navršila pedesetu, Elviru više ne vide.	neutralno
Trebalo joj je neko vrijeme da nauči cijeniti prednosti: nevidljivost kada je poželi.	neutralno
"Austrijska književnica Gertraud Klemm (1971), autorica otrovno duhovitog i brutalno ozbiljnog romana ""Hippocampus"", koji je nedavno u izvanrednom prijevodu Stjepanke Pranjković objavila nakladnička kuća Hena com, iza sebe ima dugogodišnju ""povijest borbe""."	pozitivno
Njezina je proza natopljena feminističkim revoltom i potragom za pravdom.	pozitivno
Po struci biologinja, a sve do 2005. i službenica u Uredu za kontrolu vode grada Beča, u svojim romanima istražuje različite pozicije i uloge žena.	neutralno
"U romanu ""Herzmilch"" bavila se problemom odrastanja i nevoljama zrelosti; u ""Muttergehäuse"" ženskom plodnošću i posvajanjem djece; u romanu ""Aberland"" ženskim starenjem; u najnovijem „Hippocampusu“ sve te teme objedinjuje i istodobno oštro uranja u hipokriziju književničkog miljea koji navodno podržava žene."	pozitivno
"Hippocampus je ustvari duodrama jer se sva akcija odigrava između dva lika: iznervirana Elvira odluči poduzeti ""taj jedan čin"", ali je ostarila i bole je leđa pa za asistenta uzima pristojnog i sramežljivog snimatelja Adriana."	neutralno
Asistiranje pri umjetničkoj djelatnosti, tako objasni mladiću.	neutralno
Trajat će dva do tri tjedna, plaća tisuću eura tjedno, osnovna, s mogućnošću pregovora, a uključuje i predujam.	neutralno
Adrian je švorc, nekoliko tisuća eura u minusu, vjerojatno će opet morati do majke posuditi novac, pa pristaje.	neutralno
Adrian i Elvira utrpaju se u svijetloplavi Mercedesov kamper koji je pripadao teti, a koji bi Helene i Rainer uvijek posudili za obiteljske odmore.	neutralno
Sada postaje vozilo otpora.	neutralno
Ideja je činiti diverzije – Elvira dobro zna što je Helene stajalo na putu, gdje su je zaustavljali ili onemogućavali u njezinu umjetničku stvaralaštvu.	neutralno
Diverzija je dvanaest, a Elvira pojedinačne akcije povezuje u jednu liniju zaustavljene (ženske) biografije.	neutralno
Prvu diverziju – ili umjetničku intervenciju – izvede sama, još dok se Helene hladi.	neutralno
"Na Helenein nadgrobni spomenik objesi slamnati šešir sa žutom vrpcom i pločicu s porukom ""Mrtvi govore glasnije od živih""."	neutralno
Slamnati šešir bio je potreban jer štiti pločicu od njezine čudovišnosti, kompozicija je u cjelini morala izgledati fino, sunčano, neobično.	neutralno
Reakcije: odmahivanje glavom, ljutito frktanje, ali uglavnom smješkanje i kimanje.	neutralno
"Preostale diverzije neće tako bezazleno proći jer Elvirina ""zločinačka aktivnost"", kako je Adrian u sebi naziva, buja i postaje sve ljuća kako se voze od jedne do druge referentne točke/grada Heleneina života – Elvira skrnavi spomenike, relikvije i muzeje, prekida dodjele književnih nagrada, istresa pelene pune govana na gradske trgove, ljuti branitelje, vatrogasce i gradske službenike, a pored svake intervencije ostavlja svoj znak: hippocampus."	neutralno
